GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2019/12/08-17:57:44:10,8,1.49,40.47395083333333,-104.96926516666666,1510.9,0.09568666666666667,42.07,,
2019/12/08-17:57:44:20,8,1.49,40.4739505,-104.96926533333333,1510.9,0.05144444444444445,42.07,,
2019/12/08-17:57:44:30,8,1.49,40.47395033333333,-104.96926550000002,1510.9,0.09465777777777779,42.07,,
2019/12/08-17:57:44:40,8,1.49,40.473949999999995,-104.96926566666667,1510.9,0.09877333333333334,42.07,,
2019/12/08-17:57:44:50,8,1.49,40.473949833333336,-104.96926583333334,1510.9,0.10237444444444446,42.07,,
2019/12/08-17:57:44:60,8,1.49,40.473949999999995,-104.96926616666666,1510.9,0.1445588888888889,42.07,,
2019/12/08-17:57:44:70,8,1.49,40.47395016666667,-104.96926616666666,1510.9,0.12140888888888889,42.07,,
2019/12/08-17:57:44:80,8,1.49,40.47395016666667,-104.96926633333332,1510.9,0.13118333333333335,42.07,,
2019/12/08-17:57:44:90,8,1.49,40.4739505,-104.96926566666667,1511.0,0.055560000000000005,42.07,,
2019/12/08-17:57:45:00,8,1.49,40.473949999999995,-104.969266,1511.0,0.1306688888888889,42.07,,
2019/12/08-17:57:45:10,8,1.49,40.47394966666666,-104.96926583333334,1511.0,0.1306688888888889,42.07,,
2019/12/08-17:57:45:20,8,1.49,40.47394933333333,-104.96926566666667,1511.1,0.1594777777777778,42.07,,
2019/12/08-17:57:45:30,8,1.49,40.473949833333336,-104.969265,1511.1,0.10906222222222223,42.07,,
2019/12/08-17:57:45:40,8,1.49,40.473949999999995,-104.96926466666667,1511.1,0.08025333333333334,42.07,,
2019/12/08-17:57:45:50,8,1.49,40.473949999999995,-104.96926450000001,1511.1,0.03806888888888889,42.07,,
2019/12/08-17:57:45:60,8,1.49,40.47394966666666,-104.96926450000001,1511.2,0.06533444444444444,42.07,,
2019/12/08-17:57:45:70,8,1.49,40.473949,-104.96926483333333,1511.2,0.09774444444444445,42.07,,
2019/12/08-17:57:45:80,8,1.49,40.4739485,-104.96926516666666,1511.2,0.1352988888888889,42.07,,
2019/12/08-17:57:45:90,8,1.49,40.47394883333333,-104.96926466666667,1511.2,0.044242222222222224,42.07,,
2019/12/08-17:57:46:00,8,1.49,40.47394933333333,-104.969264,1511.2,0.07613777777777778,42.07,,
2019/12/08-17:57:46:10,8,1.49,40.473949999999995,-104.9692635,1511.1,0.15433333333333335,42.07,,
2019/12/08-17:57:46:20,8,1.49,40.473949999999995,-104.96926333333334,1511.1,0.1471311111111111,42.07,,
2019/12/08-17:57:46:30,8,1.49,40.473949833333336,-104.96926316666668,1511.2,0.12964,42.07,,
2019/12/08-17:57:46:40,8,1.49,40.47394933333333,-104.96926316666668,1511.2,0.07562333333333333,42.07,,
2019/12/08-17:57:46:50,8,1.49,40.47394883333333,-104.96926316666668,1511.3,0.1121488888888889,42.07,,
2019/12/08-17:57:46:60,8,1.49,40.473948166666666,-104.969264,1511.3,0.0843688888888889,42.07,,
2019/12/08-17:57:46:70,8,1.49,40.4739485,-104.969264,1511.2,0.048357777777777784,42.07,,
2019/12/08-17:57:46:80,8,1.49,40.473948666666665,-104.96926416666665,1511.2,0.08745555555555556,42.07,,
2019/12/08-17:57:46:90,8,1.49,40.473948,-104.96926433333334,1511.3,0.04578555555555556,42.07,,
2019/12/08-17:57:47:00,8,1.49,40.47394833333333,-104.96926416666665,1511.3,0.022635555555555555,42.07,,
2019/12/08-17:57:47:10,8,1.49,40.473948166666666,-104.96926416666665,1511.3,0.027265555555555557,42.07,,
2019/12/08-17:57:47:20,8,1.49,40.47394883333333,-104.96926383333333,1511.3,0.0982588888888889,42.07,,
2019/12/08-17:57:47:30,8,1.49,40.4739485,-104.96926383333333,1511.3,0.04990111111111112,42.07,,
2019/12/08-17:57:47:40,8,1.49,40.473948166666666,-104.96926366666666,1511.4,0.041670000000000006,42.07,,
2019/12/08-17:57:47:50,8,1.49,40.473948166666666,-104.96926383333333,1511.4,0.0025722222222222223,42.07,,
2019/12/08-17:57:47:60,8,1.49,40.473947833333334,-104.96926433333334,1511.4,0.037554444444444446,42.07,,
2019/12/08-17:57:47:70,8,1.49,40.4739485,-104.96926416666665,1511.4,0.09774444444444445,42.07,,
2019/12/08-17:57:47:80,8,1.49,40.47394933333333,-104.96926383333333,1511.3,0.1677088888888889,42.07,,
2019/12/08-17:57:47:90,8,1.49,40.47395016666667,-104.96926366666666,1511.3,0.2443611111111111,42.07,,
2019/12/08-17:57:48:00,8,1.49,40.47395083333333,-104.96926333333334,1511.3,0.29014666666666666,42.07,,
2019/12/08-17:57:48:10,8,1.49,40.47395083333333,-104.96926283333332,1511.3,0.2603088888888889,42.07,,
2019/12/08-17:57:48:20,8,1.49,40.47395016666667,-104.96926316666668,1511.4,0.14764555555555556,42.07,,
2019/12/08-17:57:48:30,8,1.49,40.473949999999995,-104.96926316666668,1511.4,0.09877333333333334,42.07,,
2019/12/08-17:57:48:40,8,1.49,40.47394966666666,-104.96926333333334,1511.4,0.055045555555555556,42.07,,
2019/12/08-17:57:48:50,8,1.49,40.4739495,-104.96926383333333,1511.4,0.059161111111111116,42.07,,
2019/12/08-17:57:48:60,8,1.49,40.47394966666666,-104.9692635,1511.5,0.07202222222222224,42.07,,
2019/12/08-17:57:48:70,8,1.49,40.4739505,-104.96926283333332,1511.4,0.13375555555555557,42.07,RP,
2019/12/08-17:57:48:80,8,1.49,40.4739515,-104.96926216666667,1511.4,0.2443611111111111,42.07,,
2019/12/08-17:57:48:90,8,1.49,40.47395266666667,-104.96926116666667,1511.4,0.35290888888888894,42.07,,
2019/12/08-17:57:49:00,8,1.49,40.47395316666667,-104.96926049999999,1511.5,0.3714288888888889,42.07,,
2019/12/08-17:57:49:10,8,1.49,40.473952833333335,-104.96926049999999,1511.5,0.32307111111111114,42.07,,
2019/12/08-17:57:49:20,8,1.49,40.473952000000004,-104.969261,1511.5,0.2093788888888889,42.07,,
2019/12/08-17:57:49:30,8,1.49,40.47395216666666,-104.96926083333334,1511.5,0.1918877777777778,42.07,,
2019/12/08-17:57:49:40,8,1.49,40.47395183333333,-104.96926116666667,1511.5,0.14353000000000002,42.07,,
2019/12/08-17:57:49:50,8,1.49,40.473951166666666,-104.96926183333335,1511.6,0.1028888888888889,42.07,,
2019/12/08-17:57:49:60,8,1.49,40.47394933333333,-104.96926316666668,1511.6,0.13221222222222223,42.07,,
2019/12/08-17:57:49:70,8,1.49,40.473948166666666,-104.96926383333333,1511.7,0.2011477777777778,42.07,,
2019/12/08-17:57:49:80,8,1.49,40.47394766666666,-104.969264,1511.7,0.2613377777777778,42.07,,
2019/12/08-17:57:49:90,8,1.49,40.47394666666666,-104.96926466666667,1511.8,0.33336000000000005,42.07,,
2019/12/08-17:57:50:00,8,1.49,40.47394666666666,-104.96926433333334,1511.8,0.27677111111111113,42.07,,
2019/12/08-17:57:50:10,8,1.49,40.47394583333333,-104.96926466666667,1511.9,0.32873,42.07,,
2019/12/08-17:57:50:20,8,1.49,40.473945666666665,-104.96926433333334,1512.0,0.31998444444444446,42.07,,
2019/12/08-17:57:50:30,8,1.49,40.47394583333333,-104.96926433333334,1512.0,0.2587655555555556,42.07,,
2019/12/08-17:57:50:40,8,1.49,40.473946,-104.96926433333334,1512.0,0.21298,42.07,,
2019/12/08-17:57:50:50,8,1.49,40.473946500000004,-104.96926383333333,1512.0,0.11626444444444446,42.07,,
2019/12/08-17:57:50:60,8,1.49,40.47394666666666,-104.96926416666665,1512.0,0.1121488888888889,42.07,,
2019/12/08-17:57:50:70,8,1.49,40.473946999999995,-104.969264,1512.0,0.06070444444444444,42.07,,
2019/12/08-17:57:50:80,8,1.49,40.4739475,-104.96926383333333,1512.0,0.03909777777777778,42.07,,
2019/12/08-17:57:50:90,8,1.49,40.473949,-104.96926299999998,1512.0,0.20269111111111113,42.07,,
2019/12/08-17:57:51:00,8,1.49,40.47394966666666,-104.96926299999998,1512.0,0.23715888888888892,42.07,,
2019/12/08-17:57:51:10,8,1.49,40.4739495,-104.96926316666668,1512.0,0.19291666666666668,42.07,,
2019/12/08-17:57:51:20,8,1.49,40.473949,-104.9692635,1512.0,0.12449555555555557,42.07,,
2019/12/08-17:57:51:30,8,1.49,40.4739485,-104.96926383333333,1512.0,0.06121888888888889,42.07,,
2019/12/08-17:57:51:40,8,1.49,40.473949,-104.96926383333333,1512.0,0.11626444444444446,42.07,,
2019/12/08-17:57:51:50,8,1.49,40.47394966666666,-104.9692635,1512.0,0.1852,42.07,,
2019/12/08-17:57:51:60,8,1.49,40.47394966666666,-104.9692635,1512.0,0.1815988888888889,42.07,,
2019/12/08-17:57:51:70,8,1.49,40.47395016666667,-104.96926316666668,1512.0,0.23098555555555558,42.07,,
2019/12/08-17:57:51:80,8,1.49,40.4739505,-104.96926266666667,1512.0,0.25516444444444447,42.07,,
2019/12/08-17:57:51:90,8,1.49,40.47395083333333,-104.96926283333332,1512.0,0.25002,42.07,,
2019/12/08-17:57:52:00,8,1.49,40.47395016666667,-104.96926366666666,1512.0,0.20783555555555558,42.07,,
2019/12/08-17:57:52:10,8,1.49,40.47395033333333,-104.96926366666666,1512.1,0.20783555555555558,42.07,,
2019/12/08-17:57:52:20,8,1.49,40.473949833333336,-104.96926383333333,1512.1,0.1445588888888889,42.07,,
2019/12/08-17:57:52:30,8,1.49,40.473949833333336,-104.96926416666665,1512.1,0.12243777777777778,42.07,,
2019/12/08-17:57:52:40,8,1.49,40.47395033333333,-104.969264,1512.1,0.17542555555555558,42.07,,
2019/12/08-17:57:52:50,8,1.49,40.47395100000001,-104.96926383333333,1512.0,0.2613377777777778,42.07,,
2019/12/08-17:57:52:60,8,1.49,40.473951166666666,-104.96926383333333,1512.0,0.25465000000000004,42.07,,
2019/12/08-17:57:52:70,8,1.49,40.47395133333334,-104.969264,1512.1,0.23304333333333335,42.07,,
2019/12/08-17:57:52:80,8,1.49,40.47395083333333,-104.96926433333334,1512.1,0.15330444444444444,42.07,,
2019/12/08-17:57:52:90,8,1.49,40.47395033333333,-104.96926466666667,1512.1,0.08591222222222224,42.07,,
2019/12/08-17:57:53:00,8,1.49,40.4739495,-104.969265,1512.1,0.013890000000000001,42.07,,
2019/12/08-17:57:53:10,8,1.49,40.47394883333333,-104.96926550000002,1512.2,0.1121488888888889,42.07,,
2019/12/08-17:57:53:20,8,1.49,40.4739485,-104.96926583333334,1512.2,0.12964,42.07,,
2019/12/08-17:57:53:30,8,1.49,40.473949,-104.96926583333334,1512.2,0.07665222222222222,42.07,,
2019/12/08-17:57:53:40,8,1.49,40.473949166666664,-104.96926566666667,1512.2,0.04475666666666667,42.07,,
2019/12/08-17:57:53:50,8,1.49,40.473949166666664,-104.96926550000002,1512.2,0.020577777777777778,42.07,,
2019/12/08-17:57:53:60,8,1.49,40.47394933333333,-104.96926516666666,1512.3,0.009774444444444445,42.07,,
2019/12/08-17:57:53:70,8,1.49,40.473949166666664,-104.96926550000002,1512.3,0.013890000000000001,42.07,,
2019/12/08-17:57:53:80,8,1.49,40.473949,-104.96926566666667,1512.3,0.02623666666666667,42.07,,
2019/12/08-17:57:53:90,8,1.49,40.473949,-104.969266,1512.3,0.04938666666666667,42.07,,
2019/12/08-17:57:54:00,8,1.49,40.473949166666664,-104.96926633333332,1512.3,0.10391777777777779,42.07,,
2019/12/08-17:57:54:10,8,1.49,40.47394933333333,-104.969267,1512.2,0.15793444444444446,42.07,,
2019/12/08-17:57:54:20,8,1.49,40.4739495,-104.969267,1512.2,0.13375555555555557,42.07,,
2019/12/08-17:57:54:30,8,1.49,40.47394966666666,-104.96926666666668,1512.2,0.059675555555555565,42.07,,
2019/12/08-17:57:54:40,8,1.49,40.4739495,-104.96926683333335,1512.2,0.07562333333333333,42.07,,
2019/12/08-17:57:54:50,8,1.49,40.4739485,-104.96926766666665,1512.2,0.13118333333333335,42.07,,
2019/12/08-17:57:54:60,8,1.49,40.473948666666665,-104.96926749999999,1512.2,0.0992877777777778,42.07,,
2019/12/08-17:57:54:70,8,1.49,40.47394933333333,-104.96926716666667,1512.2,0.047843333333333335,42.07,,
2019/12/08-17:57:54:80,8,1.49,40.47394883333333,-104.96926766666665,1512.2,0.10803333333333334,42.07,,
2019/12/08-17:57:54:90,8,1.49,40.473948166666666,-104.96926816666668,1512.2,0.14404444444444447,42.07,,
2019/12/08-17:57:55:00,8,1.49,40.47394766666666,-104.96926833333333,1512.3,0.16205,42.07,,
2019/12/08-17:57:55:10,8,1.49,40.473946999999995,-104.96926883333332,1512.3,0.22841333333333336,42.07,,
2019/12/08-17:57:55:20,8,1.49,40.47394633333333,-104.96926933333334,1512.3,0.28757444444444447,42.07,,
2019/12/08-17:57:55:30,8,1.49,40.473946,-104.96926950000001,1512.3,0.2716266666666667,42.07,,
2019/12/08-17:57:55:40,8,1.49,40.473945666666665,-104.96926966666666,1512.4,0.2520777777777778,42.07,,
2019/12/08-17:57:55:50,8,1.49,40.47394583333333,-104.96926966666666,1512.4,0.22275444444444445,42.07,,
2019/12/08-17:57:55:60,8,1.49,40.47394583333333,-104.96926950000001,1512.4,0.18828666666666669,42.07,,
2019/12/08-17:57:55:70,8,1.49,40.47394633333333,-104.96926916666668,1512.3,0.09054222222222222,42.07,,
2019/12/08-17:57:55:80,8,1.49,40.47394666666666,-104.96926933333334,1512.3,0.0797388888888889,42.07,,
2019/12/08-17:57:55:90,8,1.49,40.473946,-104.96926983333333,1512.3,0.1260388888888889,42.07,,
2019/12/08-17:57:56:00,8,1.49,40.473946,-104.96926966666666,1512.3,0.09465777777777779,42.07,,
2019/12/08-17:57:56:10,8,1.49,40.473946500000004,-104.96926950000001,1512.3,0.06687777777777779,42.07,,
2019/12/08-17:57:56:20,8,1.49,40.473946166666664,-104.96926950000001,1512.3,0.07099333333333334,42.07,,
2019/12/08-17:57:56:30,8,1.49,40.47394516666667,-104.96927050000001,1512.3,0.17542555555555558,42.07,,
2019/12/08-17:57:56:40,8,1.49,40.47394366666666,-104.96927133333332,1512.4,0.29580555555555554,42.07,,
2019/12/08-17:57:56:50,8,1.49,40.4739425,-104.969272,1512.5,0.3971511111111112,124.66,,
2019/12/08-17:57:56:60,8,1.49,40.473941833333335,-104.96927216666667,1512.5,0.40744,163.51,,
2019/12/08-17:57:56:70,8,1.49,40.473941833333335,-104.969272,1512.6,0.35033666666666674,163.51,,
2019/12/08-17:57:56:80,8,1.49,40.473941833333335,-104.96927183333334,1512.6,0.3189555555555556,163.51,,
2019/12/08-17:57:56:90,8,1.49,40.47394133333333,-104.96927216666667,1512.6,0.32307111111111114,163.51,,
2019/12/08-17:57:57:00,8,1.49,40.47394116666667,-104.96927266666668,1512.6,0.2669966666666667,163.51,,
2019/12/08-17:57:57:10,8,1.49,40.47394083333334,-104.96927333333333,1512.6,0.2855166666666667,163.51,,
2019/12/08-17:57:57:20,8,1.49,40.47394133333333,-104.96927333333333,1512.5,0.24127444444444446,163.51,,
2019/12/08-17:57:57:30,8,1.49,40.4739415,-104.96927316666667,1512.5,0.18314222222222223,163.51,,
2019/12/08-17:57:57:40,8,1.49,40.47394133333333,-104.96927283333335,1512.6,0.17902666666666667,163.51,,
2019/12/08-17:57:57:50,8,1.49,40.473940500000005,-104.96927366666665,1512.6,0.2443611111111111,163.51,,
2019/12/08-17:57:57:60,8,1.49,40.473940166666665,-104.96927400000001,1512.6,0.2587655555555556,163.51,,
2019/12/08-17:57:57:70,8,1.49,40.47393983333333,-104.96927433333333,1512.6,0.23407222222222224,163.51,,
2019/12/08-17:57:57:80,8,1.49,40.47394,-104.96927416666668,1512.7,0.20372,163.51,,
2019/12/08-17:57:57:90,8,1.49,40.473940500000005,-104.96927383333332,1512.7,0.15124666666666667,163.51,,
2019/12/08-17:57:58:00,8,1.49,40.473940166666665,-104.96927400000001,1512.7,0.14610222222222222,163.51,,
2019/12/08-17:57:58:10,8,1.49,40.47393983333333,-104.96927466666666,1512.7,0.1852,163.51,,
2019/12/08-17:57:58:20,8,1.49,40.4739395,-104.96927499999998,1512.7,0.1641077777777778,163.51,,
2019/12/08-17:57:58:30,8,1.49,40.47393916666667,-104.96927533333334,1512.7,0.1965177777777778,163.51,,
2019/12/08-17:57:58:40,8,1.49,40.47394,-104.96927499999998,1512.7,0.11369222222222224,163.51,,
2019/12/08-17:57:58:50,8,1.49,40.473940500000005,-104.9692745,1512.7,0.06430555555555556,163.51,,
2019/12/08-17:57:58:60,8,1.49,40.473940999999996,-104.96927400000001,1512.7,0.0463,163.51,,
2019/12/08-17:57:58:70,8,1.49,40.47394116666667,-104.96927366666665,1512.8,0.05144444444444445,163.51,,
2019/12/08-17:57:58:80,8,1.49,40.47394133333333,-104.9692735,1512.8,0.0463,163.51,,
2019/12/08-17:57:58:90,8,1.49,40.47394166666666,-104.9692735,1512.8,0.09054222222222222,163.51,,
2019/12/08-17:57:59:00,8,1.49,40.473942,-104.9692735,1512.8,0.14353000000000002,163.51,,
2019/12/08-17:57:59:10,8,1.49,40.473941833333335,-104.96927366666665,1512.8,0.13684222222222223,163.51,,
2019/12/08-17:57:59:20,8,1.49,40.47394216666667,-104.9692735,1512.8,0.1507322222222222,163.51,,
2019/12/08-17:57:59:30,8,1.49,40.47394216666667,-104.96927333333333,1512.8,0.11729333333333335,163.51,,
2019/12/08-17:57:59:40,8,1.49,40.473942,-104.96927366666665,1512.8,0.0992877777777778,163.51,,
2019/12/08-17:57:59:50,8,1.49,40.47394116666667,-104.9692745,1512.8,0.051958888888888895,163.51,,
2019/12/08-17:57:59:60,8,1.49,40.47394033333333,-104.96927533333334,1512.8,0.12861111111111112,163.51,,
2019/12/08-17:57:59:70,8,1.49,40.473939333333334,-104.96927616666666,1512.8,0.21092222222222223,163.51,,
2019/12/08-17:57:59:80,8,1.49,40.473938833333335,-104.96927666666667,1512.9,0.22944222222222224,163.51,,
