GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2019/12/14-00:11:43:20,7,1.27,40.47392966666666,-104.96929516666665,1507.6,0.03138111111111111,0.0,,
2019/12/14-00:11:43:30,7,1.27,40.47392966666666,-104.96929533333332,1507.5,0.020577777777777778,0.0,,
2019/12/14-00:11:43:40,7,1.27,40.47392966666666,-104.96929550000002,1507.5,0.048357777777777784,0.0,,
2019/12/14-00:11:43:50,7,1.27,40.47392966666666,-104.96929550000002,1507.5,0.05093,0.0,,
2019/12/14-00:11:43:60,7,1.27,40.47392966666666,-104.96929533333332,1507.5,0.04990111111111112,0.0,,
2019/12/14-00:11:43:70,7,1.27,40.47392966666666,-104.96929550000002,1507.5,0.05093,0.0,RP,
2019/12/14-00:11:43:80,7,1.27,40.47392966666666,-104.96929566666668,1507.4,0.013375555555555555,0.0,,
2019/12/14-00:11:43:90,7,1.27,40.47392966666666,-104.96929566666668,1507.4,0.0051444444444444445,0.0,,
2019/12/14-00:11:44:00,7,1.27,40.47392966666666,-104.96929566666668,1507.4,0.03292444444444445,0.0,,
2019/12/14-00:11:44:10,7,1.27,40.47392966666666,-104.96929583333333,1507.4,0.05761777777777778,0.0,,
2019/12/14-00:11:44:20,7,1.27,40.47392966666666,-104.96929566666668,1507.4,0.02520777777777778,0.0,,
2019/12/14-00:11:44:30,7,1.27,40.47392966666666,-104.96929583333333,1507.4,0.01800555555555556,0.0,,
2019/12/14-00:11:44:40,7,1.27,40.47392983333334,-104.96929583333333,1507.4,0.029837777777777783,0.0,,
2019/12/14-00:11:44:50,7,1.27,40.47392966666666,-104.96929583333333,1507.4,0.013890000000000001,0.0,,
2019/12/14-00:11:44:60,7,1.27,40.47392966666666,-104.969296,1507.3,0.05658888888888889,0.0,,
2019/12/14-00:11:44:70,7,1.27,40.47392983333334,-104.96929616666667,1507.3,0.04475666666666667,0.0,,
2019/12/14-00:11:44:80,7,1.27,40.47392983333334,-104.96929633333333,1507.2,0.05401666666666667,0.0,,
2019/12/14-00:11:44:90,7,1.27,40.47392983333334,-104.96929649999998,1507.2,0.05247333333333334,0.0,,
2019/12/14-00:11:45:00,7,1.27,40.47392983333334,-104.96929649999998,1507.2,0.034467777777777785,0.0,,
2019/12/14-00:11:45:10,7,1.27,40.47392966666666,-104.96929666666668,1507.1,0.07665222222222222,0.0,,
2019/12/14-00:11:45:20,7,1.27,40.47392966666666,-104.96929666666668,1507.1,0.025722222222222226,0.0,,
2019/12/14-00:11:45:30,7,1.27,40.47392983333334,-104.96929666666668,1507.1,0.05041555555555556,0.0,,
2019/12/14-00:11:45:40,7,1.27,40.47392966666666,-104.96929683333335,1507.1,0.054531111111111114,0.0,,
2019/12/14-00:11:45:50,7,1.27,40.47392983333334,-104.96929700000001,1507.0,0.04887222222222223,0.0,,
2019/12/14-00:11:45:60,7,1.27,40.47392983333334,-104.96929700000001,1507.0,0.012861111111111113,0.0,,
2019/12/14-00:11:45:70,7,1.27,40.47392983333334,-104.96929700000001,1507.0,0.025722222222222226,0.0,,
2019/12/14-00:11:45:80,7,1.27,40.47392966666666,-104.96929716666666,1507.0,0.07768111111111112,0.0,,
2019/12/14-00:11:45:90,7,1.27,40.47392983333334,-104.96929716666666,1506.9,0.07665222222222222,0.0,,
2019/12/14-00:11:46:00,7,1.27,40.47392983333334,-104.96929733333333,1506.9,0.024693333333333334,0.0,,
2019/12/14-00:11:46:10,7,1.27,40.47392983333334,-104.9692975,1506.9,0.08025333333333334,0.0,,
2019/12/14-00:11:46:20,7,1.27,40.47392983333334,-104.9692975,1506.9,0.03189555555555556,0.0,,
2019/12/14-00:11:46:30,7,1.27,40.47392983333334,-104.96929733333333,1506.9,0.0036011111111111114,0.0,,
2019/12/14-00:11:46:40,7,1.27,40.47393,-104.9692975,1506.8,0.023664444444444446,0.0,,
2019/12/14-00:11:46:50,7,1.27,40.47392983333334,-104.96929766666666,1506.8,0.05813222222222223,0.0,,
2019/12/14-00:11:46:60,7,1.27,40.47392983333334,-104.96929766666666,1506.8,0.03138111111111111,0.0,,
2019/12/14-00:11:46:70,7,1.27,40.47393,-104.96929766666666,1506.8,0.00926,0.0,,
2019/12/14-00:11:46:80,7,1.27,40.47393,-104.96929766666666,1506.7,0.02880888888888889,0.0,,
2019/12/14-00:11:46:90,7,1.27,40.47392983333334,-104.96929766666666,1506.8,0.04578555555555556,0.0,,
2019/12/14-00:11:47:00,7,1.27,40.47392983333334,-104.96929766666666,1506.8,0.03704,0.0,,
2019/12/14-00:11:47:10,7,1.27,40.47393,-104.96929766666666,1506.7,0.03806888888888889,0.0,,
2019/12/14-00:11:47:20,7,1.27,40.47393,-104.96929766666666,1506.7,0.01800555555555556,0.0,,
2019/12/14-00:11:47:30,7,1.27,40.47393,-104.9692975,1506.8,0.03035222222222222,0.0,,
2019/12/14-00:11:47:40,7,1.27,40.47393,-104.9692975,1506.8,0.024178888888888892,0.0,,
2019/12/14-00:11:47:50,7,1.27,40.47392983333334,-104.96929766666666,1506.8,0.04475666666666667,0.0,,
2019/12/14-00:11:47:60,7,1.27,40.47393,-104.9692975,1506.8,0.017491111111111114,0.0,,
2019/12/14-00:11:47:70,7,1.27,40.47393,-104.9692975,1506.8,0.012346666666666667,0.0,,
2019/12/14-00:11:47:80,7,1.27,40.47392983333334,-104.96929766666666,1506.7,0.017491111111111114,0.0,,
2019/12/14-00:11:47:90,7,1.27,40.47392983333334,-104.96929766666666,1506.7,0.02675111111111111,0.0,,
2019/12/14-00:11:48:00,7,1.27,40.47392983333334,-104.96929766666666,1506.7,0.008231111111111113,0.0,,
2019/12/14-00:11:48:10,7,1.27,40.47393,-104.96929766666666,1506.7,0.030866666666666667,0.0,,
2019/12/14-00:11:48:20,7,1.27,40.47392983333334,-104.96929766666666,1506.7,0.013890000000000001,0.0,,
2019/12/14-00:11:48:30,7,1.27,40.47392983333334,-104.96929783333331,1506.7,0.05144444444444445,0.0,,
2019/12/14-00:11:48:40,7,1.27,40.47392983333334,-104.96929783333331,1506.6,0.02880888888888889,0.0,,
2019/12/14-00:11:48:50,7,1.27,40.47392983333334,-104.96929766666666,1506.7,0.011317777777777777,0.0,,
2019/12/14-00:11:48:60,7,1.27,40.47392983333334,-104.96929766666666,1506.7,0.03704,0.0,,
2019/12/14-00:11:48:70,7,1.27,40.47392966666666,-104.96929766666666,1506.7,0.05350222222222222,0.0,,
2019/12/14-00:11:48:80,7,1.27,40.47392966666666,-104.96929766666666,1506.7,0.00926,0.0,,
2019/12/14-00:11:48:90,7,1.27,40.47392966666666,-104.96929766666666,1506.6,0.019034444444444444,0.0,,
2019/12/14-00:11:49:00,7,1.27,40.47392966666666,-104.96929766666666,1506.6,0.011317777777777777,0.0,,
2019/12/14-00:11:49:10,7,1.27,40.47392966666666,-104.96929766666666,1506.7,0.017491111111111114,0.0,,
2019/12/14-00:11:49:20,7,1.27,40.47392966666666,-104.96929766666666,1506.6,0.029837777777777783,0.0,,
2019/12/14-00:11:49:30,7,1.27,40.47392966666666,-104.96929766666666,1506.6,0.002057777777777778,0.0,,
2019/12/14-00:11:49:40,7,1.27,40.47392966666666,-104.96929766666666,1506.6,0.010288888888888889,0.0,,
2019/12/14-00:11:49:50,7,1.27,40.47392966666666,-104.96929783333331,1506.6,0.012861111111111113,0.0,,
2019/12/14-00:11:49:60,7,1.27,40.47392966666666,-104.96929800000001,1506.6,0.020577777777777778,0.0,,
2019/12/14-00:11:49:70,7,1.27,40.473929500000004,-104.96929800000001,1506.6,0.012861111111111113,0.0,,
2019/12/14-00:11:49:80,7,1.27,40.473929500000004,-104.96929816666668,1506.5,0.06121888888888889,0.0,,
2019/12/14-00:11:49:90,7,1.27,40.473929500000004,-104.96929833333334,1506.5,0.03601111111111112,0.0,,
2019/12/14-00:11:50:00,7,1.27,40.473929500000004,-104.9692985,1506.4,0.03549666666666667,0.0,,
2019/12/14-00:11:50:10,7,1.27,40.473929500000004,-104.96929883333333,1506.4,0.03806888888888889,0.0,,
2019/12/14-00:11:50:20,7,1.27,40.473929500000004,-104.96929899999999,1506.3,0.037554444444444446,0.0,,
2019/12/14-00:11:50:30,7,1.27,40.473929500000004,-104.96929916666667,1506.3,0.059161111111111116,0.0,,
2019/12/14-00:11:50:40,7,1.27,40.47392933333333,-104.96929933333334,1506.2,0.03549666666666667,0.0,,
2019/12/14-00:11:50:50,7,1.27,40.47392933333333,-104.9692995,1506.2,0.06533444444444444,0.0,,
2019/12/14-00:11:50:60,7,1.27,40.47392916666667,-104.96929966666667,1506.1,0.06121888888888889,0.0,,
2019/12/14-00:11:50:70,7,1.27,40.47392916666667,-104.9692995,1506.2,0.022121111111111112,0.0,,
2019/12/14-00:11:50:80,7,1.27,40.47392916666667,-104.96929966666667,1506.1,0.03138111111111111,0.0,,
2019/12/14-00:11:50:90,7,1.27,40.47392916666667,-104.96929966666667,1506.1,0.01852,0.0,,
2019/12/14-00:11:51:00,7,1.27,40.47392916666667,-104.9692995,1506.2,0.020577777777777778,0.0,,
2019/12/14-00:11:51:10,7,1.27,40.47392916666667,-104.9692995,1506.2,0.02520777777777778,0.0,,
2019/12/14-00:11:51:20,7,1.27,40.473929,-104.96929933333334,1506.2,0.03138111111111111,0.0,,
2019/12/14-00:11:51:30,7,1.27,40.473929,-104.96929933333334,1506.2,0.03189555555555556,0.0,,
2019/12/14-00:11:51:40,7,1.27,40.473929,-104.96929916666667,1506.2,0.013375555555555555,0.0,,
2019/12/14-00:11:51:50,7,1.27,40.473929,-104.96929933333334,1506.2,0.014404444444444445,0.0,,
2019/12/14-00:11:51:60,7,1.27,40.473929,-104.96929933333334,1506.2,0.023664444444444446,0.0,,
2019/12/14-00:11:51:70,7,1.27,40.473929,-104.96929933333334,1506.2,0.006687777777777778,0.0,,
2019/12/14-00:11:51:80,7,1.27,40.47392883333334,-104.96929933333334,1506.2,0.08334000000000001,0.0,,
2019/12/14-00:11:51:90,7,1.27,40.473929,-104.9692995,1506.1,0.03601111111111112,0.0,,
2019/12/14-00:11:52:00,7,1.27,40.473929,-104.9692995,1506.1,0.027265555555555557,0.0,,
2019/12/14-00:11:52:10,7,1.27,40.473929,-104.9692995,1506.1,0.020063333333333336,0.0,,
2019/12/14-00:11:52:20,7,1.27,40.473929,-104.9692995,1506.1,0.006173333333333334,0.0,,
2019/12/14-00:11:52:30,7,1.27,40.473929,-104.9692995,1506.1,0.027265555555555557,0.0,,
2019/12/14-00:11:52:40,7,1.27,40.473929,-104.9692995,1506.1,0.011832222222222223,0.0,,
2019/12/14-00:11:52:50,7,1.27,40.473929,-104.9692995,1506.1,0.020063333333333336,0.0,,
2019/12/14-00:11:52:60,7,1.27,40.473929,-104.96929933333334,1506.1,0.047843333333333335,0.0,,
2019/12/14-00:11:52:70,7,1.27,40.473929,-104.96929933333334,1506.1,0.03806888888888889,0.0,,
2019/12/14-00:11:52:80,7,1.27,40.473929,-104.9692995,1506.1,0.021092222222222224,0.0,,
2019/12/14-00:11:52:90,7,1.27,40.473929,-104.96929966666667,1506.1,0.06070444444444444,0.0,,
2019/12/14-00:11:53:00,7,1.27,40.47392883333334,-104.96929966666667,1506.1,0.02315,0.0,,
2019/12/14-00:11:53:10,7,1.27,40.47392883333334,-104.96929983333332,1506.0,0.01594777777777778,0.0,,
2019/12/14-00:11:53:20,7,1.27,40.47392883333334,-104.96929983333332,1506.0,0.03189555555555556,0.0,,
2019/12/14-00:11:53:30,7,1.27,40.47392883333334,-104.96930016666666,1506.0,0.014404444444444445,0.0,,
2019/12/14-00:11:53:40,7,1.27,40.47392883333334,-104.96930033333335,1505.9,0.02160666666666667,0.0,,
2019/12/14-00:11:53:50,7,1.27,40.47392883333334,-104.9693005,1505.9,0.04681444444444444,0.0,,
2019/12/14-00:11:53:60,7,1.27,40.47392883333334,-104.9693005,1505.9,0.014918888888888891,0.0,,
2019/12/14-00:11:53:70,7,1.27,40.47392883333334,-104.9693005,1505.9,0.04475666666666667,0.0,LC,1
2019/12/14-00:11:53:80,7,1.27,40.47392883333334,-104.96930083333334,1505.8,0.029837777777777783,0.0,,
2019/12/14-00:11:53:90,7,1.27,40.473928666666666,-104.96930083333334,1505.8,0.048357777777777784,0.0,,
2019/12/14-00:11:54:00,7,1.27,40.47392883333334,-104.969301,1505.8,0.017491111111111114,0.0,,
2019/12/14-00:11:54:10,7,1.27,40.47392883333334,-104.96930116666665,1505.8,0.041155555555555556,0.0,,
2019/12/14-00:11:54:20,7,1.27,40.47392883333334,-104.969301,1505.8,0.008745555555555557,0.0,,
2019/12/14-00:11:54:30,7,1.27,40.473928666666666,-104.969301,1505.8,0.030866666666666667,0.0,,
2019/12/14-00:11:54:40,7,1.27,40.473928666666666,-104.969301,1505.8,0.029837777777777783,0.0,,
2019/12/14-00:11:54:50,7,1.27,40.473928666666666,-104.96930116666665,1505.8,0.0426988888888889,0.0,,
2019/12/14-00:11:54:60,7,1.27,40.473928666666666,-104.969301,1505.8,0.03189555555555556,0.0,,
2019/12/14-00:11:54:70,7,1.27,40.473928666666666,-104.96930116666665,1505.8,0.04681444444444444,0.0,,
2019/12/14-00:11:54:80,7,1.27,40.473928666666666,-104.96930133333332,1505.7,0.020063333333333336,0.0,,
2019/12/14-00:11:54:90,7,1.27,40.473928666666666,-104.96930150000001,1505.7,0.007716666666666667,0.0,,
2019/12/14-00:11:55:00,7,1.27,40.473928666666666,-104.96930166666668,1505.7,0.04321333333333334,0.0,,
2019/12/14-00:11:55:10,7,1.27,40.47392850000001,-104.96930183333333,1505.6,0.016462222222222225,0.0,,
2019/12/14-00:11:55:20,7,1.27,40.47392850000001,-104.96930183333333,1505.6,0.0051444444444444445,0.0,,
2019/12/14-00:11:55:30,7,1.27,40.47392850000001,-104.969302,1505.6,0.037554444444444446,0.0,,
2019/12/14-00:11:55:40,7,1.27,40.473928666666666,-104.969302,1505.6,0.025722222222222226,0.0,,
2019/12/14-00:11:55:50,7,1.27,40.473928666666666,-104.96930216666667,1505.6,0.03343888888888889,0.0,,
2019/12/14-00:11:55:60,7,1.27,40.47392850000001,-104.96930216666667,1505.5,0.01954888888888889,0.0,,
2019/12/14-00:11:55:70,7,1.27,40.473928666666666,-104.96930233333333,1505.5,0.021092222222222224,0.0,,
2019/12/14-00:11:55:80,7,1.27,40.473928666666666,-104.96930233333333,1505.5,0.04681444444444444,0.0,,
2019/12/14-00:11:55:90,7,1.27,40.473928666666666,-104.96930249999998,1505.5,0.03138111111111111,0.0,,
2019/12/14-00:11:56:00,7,1.27,40.473928666666666,-104.96930266666668,1505.4,0.040641111111111114,0.0,,
2019/12/14-00:11:56:10,7,1.27,40.473928666666666,-104.96930300000001,1505.4,0.03189555555555556,0.0,,
2019/12/14-00:11:56:20,7,1.27,40.473928666666666,-104.96930316666666,1505.4,0.0853977777777778,0.0,,
2019/12/14-00:11:56:30,7,1.27,40.473928666666666,-104.96930316666666,1505.3,0.010803333333333335,0.0,,
2019/12/14-00:11:56:40,7,1.27,40.473928666666666,-104.96930316666666,1505.3,0.010803333333333335,0.0,,
2019/12/14-00:11:56:50,7,1.27,40.473928666666666,-104.9693035,1505.3,0.06121888888888889,0.0,,
2019/12/14-00:11:56:60,7,1.27,40.473928666666666,-104.96930366666666,1505.2,0.07922444444444444,0.0,,
2019/12/14-00:11:56:70,7,1.27,40.473928666666666,-104.96930383333331,1505.2,0.02675111111111111,0.0,,
2019/12/14-00:11:56:80,7,1.27,40.47392883333334,-104.96930400000001,1505.2,0.054531111111111114,0.0,,
2019/12/14-00:11:56:90,7,1.27,40.47392883333334,-104.96930400000001,1505.2,0.03035222222222222,0.0,,
2019/12/14-00:11:57:00,7,1.27,40.47392883333334,-104.96930400000001,1505.2,0.020063333333333336,0.0,,
2019/12/14-00:11:57:10,7,1.27,40.47392883333334,-104.96930416666667,1505.1,0.03909777777777778,0.0,,
2019/12/14-00:11:57:20,7,1.27,40.47392883333334,-104.96930433333334,1505.1,0.036525555555555554,0.0,,
2019/12/14-00:11:57:30,7,1.27,40.47392883333334,-104.96930433333334,1505.1,0.036525555555555554,0.0,,
2019/12/14-00:11:57:40,7,1.27,40.47392883333334,-104.96930433333334,1505.1,0.029837777777777783,0.0,,
2019/12/14-00:11:57:50,7,1.27,40.47392883333334,-104.96930433333334,1505.1,0.019034444444444444,0.0,,
2019/12/14-00:11:57:60,7,1.27,40.473929,-104.96930433333334,1505.1,0.005658888888888889,0.0,,
2019/12/14-00:11:57:70,7,1.27,40.47392883333334,-104.96930433333334,1505.1,0.033953333333333335,0.0,,
2019/12/14-00:11:57:80,7,1.27,40.47392883333334,-104.96930433333334,1505.1,0.00463,0.0,,
2019/12/14-00:11:57:90,7,1.27,40.47392883333334,-104.96930449999999,1505.1,0.006687777777777778,0.0,,
2019/12/14-00:11:58:00,7,1.27,40.47392883333334,-104.96930466666666,1505.0,0.037554444444444446,0.0,,
2019/12/14-00:11:58:10,7,1.27,40.473929,-104.96930466666666,1505.0,0.00926,0.0,,
2019/12/14-00:11:58:20,7,1.27,40.47392883333334,-104.96930483333333,1505.0,0.030866666666666667,0.0,,
2019/12/14-00:11:58:30,7,1.27,40.47392883333334,-104.96930466666666,1505.0,0.01852,0.0,,
2019/12/14-00:11:58:40,7,1.27,40.47392883333334,-104.96930466666666,1505.0,0.030866666666666667,0.0,,
2019/12/14-00:11:58:50,7,1.27,40.47392883333334,-104.96930466666666,1505.0,0.0051444444444444445,0.0,,
2019/12/14-00:11:58:60,7,1.27,40.47392883333334,-104.96930483333333,1505.0,0.016462222222222225,0.0,,
2019/12/14-00:11:58:70,7,1.27,40.47392883333334,-104.96930499999999,1505.0,0.05813222222222223,0.0,,
2019/12/14-00:11:58:80,7,1.27,40.47392883333334,-104.96930483333333,1505.0,0.0463,0.0,,
2019/12/14-00:11:58:90,7,1.27,40.47392883333334,-104.96930499999999,1505.0,0.03241,0.0,,
2019/12/14-00:11:59:00,7,1.27,40.47392883333334,-104.96930499999999,1505.0,0.03035222222222222,0.0,,
2019/12/14-00:11:59:10,7,1.27,40.473929,-104.96930499999999,1504.9,0.007716666666666667,0.0,,
2019/12/14-00:11:59:20,7,1.27,40.47392883333334,-104.96930499999999,1504.9,0.04527111111111111,0.0,,
2019/12/14-00:11:59:30,7,1.27,40.473929,-104.96930516666667,1504.9,0.022121111111111112,0.0,,
2019/12/14-00:11:59:40,7,1.27,40.47392883333334,-104.96930516666667,1504.9,0.05041555555555556,0.0,,
2019/12/14-00:11:59:50,7,1.27,40.47392883333334,-104.96930516666667,1504.9,0.00926,0.0,,
2019/12/14-00:11:59:60,7,1.27,40.47392883333334,-104.96930533333334,1504.9,0.034467777777777785,0.0,,
2019/12/14-00:11:59:70,7,1.27,40.473929,-104.96930533333334,1504.9,0.03035222222222222,0.0,,
2019/12/14-00:11:59:80,7,1.27,40.473929,-104.96930533333334,1504.9,0.01800555555555556,0.0,,
2019/12/14-00:11:59:90,7,1.27,40.47392883333334,-104.96930533333334,1504.8,0.051958888888888895,0.0,,
2019/12/14-00:12:00:00,7,1.27,40.473929,-104.9693055,1504.8,0.024693333333333334,0.0,,
2019/12/14-00:12:00:10,7,1.27,40.473929,-104.96930566666667,1504.8,0.044242222222222224,0.0,,
2019/12/14-00:12:00:20,7,1.27,40.473929,-104.96930566666667,1504.8,0.020063333333333336,0.0,,
2019/12/14-00:12:00:30,7,1.27,40.473929,-104.96930566666667,1504.8,0.04372777777777778,0.0,,
2019/12/14-00:12:00:40,7,1.27,40.473929,-104.96930566666667,1504.8,0.04372777777777778,0.0,,
2019/12/14-00:12:00:50,7,1.27,40.47392916666667,-104.96930583333332,1504.8,0.047843333333333335,0.0,,
2019/12/14-00:12:00:60,7,1.27,40.47392916666667,-104.96930566666667,1504.8,0.015433333333333334,0.0,,
2019/12/14-00:12:00:70,7,1.27,40.47392916666667,-104.9693055,1504.8,0.033953333333333335,0.0,,
2019/12/14-00:12:00:80,7,1.27,40.47392916666667,-104.96930566666667,1504.8,0.051958888888888895,0.0,WP,True
